sale_id,date,customer_id,product_id,quantity,first_name,last_name,email,country,gender,age,product_name,category,unit_price,supplier,total_price
3832,2025-04-19,72,277,4,Sherri,Johnson,hamiltontravis@clark.com,Colombia,Female,52,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",186.16
4531,2025-03-22,890,277,1,Briana,Thomas,yoconnell@yahoo.com,Isle of Man,Male,29,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",46.54
5748,2025-01-28,4128,277,1,Stacey,Warren,matthewfreeman@moore-greer.net,Saint Pierre and Miquelon,Male,68,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",46.54
6056,2025-05-30,3045,277,2,George,Barron,terri17@smith.com,Japan,Female,25,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",93.08
8173,2025-04-14,1220,277,2,James,Armstrong,owade@leblanc-gill.net,Saint Pierre and Miquelon,Male,65,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",93.08
8399,2024-10-29,1579,277,1,Hunter,Stafford,beckyroberts@gordon-robinson.com,Liechtenstein,Female,53,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",46.54
8775,2025-03-28,4527,277,2,Diane,Cardenas,gterry@cook.com,Macedonia,Male,35,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",93.08
10646,2025-08-19,133,277,1,Natalie,Sanchez,mary52@bowen.biz,Liechtenstein,Male,49,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",46.54
11673,2025-01-02,3110,277,2,Morgan,Martinez,gerald47@gmail.com,Svalbard & Jan Mayen Islands,Female,30,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",93.08
11703,2025-05-12,4943,277,2,Robert,Payne,whitneyjennifer@torres-gonzalez.com,Thailand,Female,52,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",93.08
13440,2025-06-13,3013,277,2,Jessica,Woods,fhill@johnson-peters.com,France,Male,37,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",93.08
13761,2025-10-15,3366,277,3,Benjamin,Cox,rogersmatthew@gmail.com,Guyana,Female,35,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",139.62
14673,2025-01-10,3348,277,1,Matthew,Terry,qlara@stevenson.biz,Fiji,Male,22,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",46.54
17351,2025-06-20,3580,277,4,Paul,Johnson,sfischer@yahoo.com,Trinidad and Tobago,Male,55,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",186.16
19090,2024-12-08,4365,277,1,Nathaniel,Mcgee,jacqueline88@butler.com,Saint Martin,Male,59,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",46.54
19518,2025-04-08,845,277,3,Melissa,Washington,vasquezjacqueline@hotmail.com,Comoros,Male,67,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",139.62
19624,2025-06-07,4662,277,3,Christopher,Sanchez,dsalinas@hotmail.com,Australia,Male,22,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",139.62
19684,2024-11-16,3612,277,1,Marcus,Torres,brianhunt@sanchez-wright.com,Mayotte,Male,54,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",46.54
19905,2025-05-13,1362,277,2,Meghan,Cox,michael72@lowe.com,South Africa,Female,57,Moon Lamp 277,Moon Lamp,46.54,"Clark, Rowland and Johnson",93.08
863,2024-11-08,953,255,3,Tammy,Perry,colejoshua@burns.net,Hong Kong,Male,62,LED Strip 255,LED Strip,19.18,Johnson LLC,57.54
1337,2025-06-09,3586,255,3,Ruth,Williams,hilldaryl@flores-stevenson.biz,Latvia,Male,50,LED Strip 255,LED Strip,19.18,Johnson LLC,57.54
2200,2025-05-16,3047,255,1,Christopher,Guzman,jenniferharrington@hines.com,United States of America,Female,42,LED Strip 255,LED Strip,19.18,Johnson LLC,19.18
2656,2025-08-03,3910,255,3,Michael,Diaz,michaelrhodes@yahoo.com,Belgium,Male,59,LED Strip 255,LED Strip,19.18,Johnson LLC,57.54
3593,2025-07-02,4965,255,2,Heather,Hall,svargas@hotmail.com,Sri Lanka,Female,27,LED Strip 255,LED Strip,19.18,Johnson LLC,38.36
5019,2025-10-25,2924,255,1,Alisha,Cruz,bcardenas@simmons.com,Sierra Leone,Male,48,LED Strip 255,LED Strip,19.18,Johnson LLC,19.18
7252,2025-08-20,2780,255,3,Ryan,Morales,ccollier@jensen-jackson.com,Azerbaijan,Male,43,LED Strip 255,LED Strip,19.18,Johnson LLC,57.54
7412,2024-12-05,1648,255,1,Michelle,Brown,randalljones@garcia.com,Bhutan,Female,54,LED Strip 255,LED Strip,19.18,Johnson LLC,19.18
7458,2025-06-26,4232,255,4,Joe,Ponce,jacobfitzpatrick@yahoo.com,Nepal,Male,29,LED Strip 255,LED Strip,19.18,Johnson LLC,76.72
7727,2025-07-06,3732,255,4,Bradley,Pierce,eric61@yahoo.com,Lao People's Democratic Republic,Female,27,LED Strip 255,LED Strip,19.18,Johnson LLC,76.72
7952,2025-05-30,2471,255,2,Brianna,Gray,ericjohnson@guerrero.com,Iceland,Female,33,LED Strip 255,LED Strip,19.18,Johnson LLC,38.36
8235,2025-06-14,843,255,4,Debra,Jackson,katherinedelacruz@gmail.com,Antarctica (the territory South of 60 deg S),Male,22,LED Strip 255,LED Strip,19.18,Johnson LLC,76.72
9439,2025-02-12,1099,255,3,Brenda,Winters,kwatkins@gmail.com,Gambia,Female,64,LED Strip 255,LED Strip,19.18,Johnson LLC,57.54
9527,2025-03-29,2877,255,2,Todd,Mitchell,paynekatie@gmail.com,Sudan,Female,44,LED Strip 255,LED Strip,19.18,Johnson LLC,38.36
10392,2025-09-28,4024,255,1,Jesse,Jordan,taylorbrittany@henderson.com,Bahamas,Female,54,LED Strip 255,LED Strip,19.18,Johnson LLC,19.18
10791,2025-05-09,4705,255,2,Misty,Williams,greenandrew@yahoo.com,Holy See (Vatican City State),Male,24,LED Strip 255,LED Strip,19.18,Johnson LLC,38.36
11214,2025-09-04,233,255,4,Brooke,Price,pauljessica@gmail.com,United Kingdom,Female,37,LED Strip 255,LED Strip,19.18,Johnson LLC,76.72
11229,2025-08-09,621,255,1,John,Clements,westmatthew@hotmail.com,Bulgaria,Female,21,LED Strip 255,LED Strip,19.18,Johnson LLC,19.18
11456,2025-02-09,221,255,1,Tanya,Gray,earlroberts@beard.com,Russian Federation,Male,54,LED Strip 255,LED Strip,19.18,Johnson LLC,19.18
12095,2025-06-20,1369,255,1,Samuel,Navarro,asmith@hotmail.com,Cyprus,Male,27,LED Strip 255,LED Strip,19.18,Johnson LLC,19.18
12099,2024-11-06,2291,255,3,Stephanie,Reynolds,coreypierce@bradley-jones.com,Angola,Female,47,LED Strip 255,LED Strip,19.18,Johnson LLC,57.54
12261,2024-11-22,3861,255,4,Michele,Cook,marcuslopez@gmail.com,Mongolia,Female,38,LED Strip 255,LED Strip,19.18,Johnson LLC,76.72
12716,2025-03-29,1947,255,1,Victoria,Kramer,debra74@hotmail.com,Isle of Man,Male,18,LED Strip 255,LED Strip,19.18,Johnson LLC,19.18
13172,2025-04-05,3003,255,1,Gloria,Ortiz,mark58@thornton-harrison.com,Guam,Female,23,LED Strip 255,LED Strip,19.18,Johnson LLC,19.18
13781,2025-03-11,807,255,2,Amanda,Ellis,beth93@rivera.com,Hong Kong,Female,27,LED Strip 255,LED Strip,19.18,Johnson LLC,38.36
15987,2025-10-03,2590,255,2,Scott,Harding,martinezchad@yahoo.com,Slovakia (Slovak Republic),Male,23,LED Strip 255,LED Strip,19.18,Johnson LLC,38.36
17710,2025-05-26,4138,255,3,Katherine,Barnes,rweber@gmail.com,Central African Republic,Female,56,LED Strip 255,LED Strip,19.18,Johnson LLC,57.54
17735,2025-09-26,2204,255,4,Victoria,Cooper,nkirk@yahoo.com,Mali,Male,26,LED Strip 255,LED Strip,19.18,Johnson LLC,76.72
18294,2025-03-13,3902,255,2,Michael,Hanna,aprilhouse@yahoo.com,Kiribati,Male,63,LED Strip 255,LED Strip,19.18,Johnson LLC,38.36
18337,2025-05-05,1285,255,3,Jennifer,Davis,esmall@yahoo.com,Senegal,Male,53,LED Strip 255,LED Strip,19.18,Johnson LLC,57.54
18877,2025-03-22,2697,255,1,Victor,Carney,andrew98@yahoo.com,Senegal,Female,25,LED Strip 255,LED Strip,19.18,Johnson LLC,19.18
19014,2025-07-27,3175,255,4,John,Padilla,walterarmstrong@hotmail.com,Somalia,Male,30,LED Strip 255,LED Strip,19.18,Johnson LLC,76.72
19944,2025-09-03,3507,255,3,Stephen,Moore,shane53@parker.com,United States of America,Female,51,LED Strip 255,LED Strip,19.18,Johnson LLC,57.54
865,2025-01-05,4591,167,4,Seth,Baldwin,reynoldsjeffrey@yahoo.com,Turkmenistan,Female,21,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,458.6
2359,2025-08-21,2754,167,4,Natalie,Brooks,thomaslauren@benson-hernandez.net,Myanmar,Female,59,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,458.6
2694,2025-02-13,2460,167,2,Karen,Guerrero,jensenpamela@ward-dunn.com,Monaco,Female,48,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,229.3
2777,2025-01-25,4682,167,3,Christopher,Mcknight,emurphy@gmail.com,Guernsey,Male,32,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,343.95000000000005
3017,2025-02-17,4867,167,4,Bobby,Mccarthy,ericmcconnell@yahoo.com,Bhutan,Male,56,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,458.6
4431,2025-04-10,3465,167,3,Teresa,Jones,maria59@gmail.com,Cyprus,Female,59,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,343.95000000000005
5292,2025-06-19,3662,167,3,Rhonda,Anderson,castroanita@hawkins.com,Netherlands Antilles,Female,39,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,343.95000000000005
5478,2024-12-09,631,167,2,Tiffany,Juarez,jeremyjohnson@yahoo.com,Kiribati,Male,58,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,229.3
6235,2025-03-13,3915,167,2,Mario,Hernandez,richard35@owen.com,New Caledonia,Male,29,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,229.3
6334,2025-06-21,1618,167,2,Courtney,Tate,joseph86@tran.com,Mongolia,Male,48,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,229.3
6675,2025-03-11,4798,167,1,Sarah,Yang,chadholland@everett.com,Yemen,Female,41,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,114.65
6848,2025-09-13,1805,167,4,Jennifer,Mcmillan,aanderson@gmail.com,Zambia,Male,50,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,458.6
8839,2025-10-24,2125,167,3,Joshua,Thomas,blakegarcia@contreras-johnson.biz,Suriname,Female,44,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,343.95000000000005
8871,2024-12-06,4625,167,2,Hannah,Aguilar,christophertapia@yahoo.com,Isle of Man,Male,37,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,229.3
8999,2025-10-23,3016,167,1,Christopher,Brown,michaeldunn@flores.com,Madagascar,Female,68,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,114.65
9336,2025-06-29,2015,167,2,Kristi,Chapman,sbrown@hampton.com,Bolivia,Female,69,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,229.3
9476,2025-08-31,637,167,2,Harry,Lee,sara06@briggs-moore.info,Barbados,Male,45,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,229.3
9643,2025-03-21,2928,167,1,David,Scott,nmiller@porter.net,American Samoa,Female,50,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,114.65
9881,2025-02-01,1639,167,1,Luis,Nguyen,michaelwilliams@bullock-trujillo.com,Honduras,Male,55,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,114.65
10408,2025-03-30,865,167,4,Brandon,Lopez,brett40@kline.biz,Sierra Leone,Female,46,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,458.6
11196,2025-04-12,55,167,1,Deborah,Jennings,vmccoy@yahoo.com,Cyprus,Male,47,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,114.65
11607,2025-01-11,1124,167,4,Christina,Murphy,kendra03@merritt.com,Finland,Male,66,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,458.6
11833,2024-11-14,1078,167,2,Kayla,Mora,hardingdavid@gallagher.net,Saint Barthelemy,Male,32,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,229.3
11958,2025-02-01,2551,167,2,Sarah,Hill,bentleysteve@hotmail.com,Algeria,Female,26,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,229.3
12105,2025-05-09,4825,167,4,Grace,Underwood,christina23@gmail.com,Eritrea,Male,48,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,458.6
12228,2025-03-11,3127,167,3,Patrick,Chase,rward@gmail.com,Eritrea,Female,39,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,343.95000000000005
12384,2025-10-13,1003,167,2,Amy,Kelly,emorales@campos-washington.com,Chile,Male,56,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,229.3
12606,2024-12-19,4873,167,4,Zachary,Morgan,melissa55@hotmail.com,Poland,Male,48,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,458.6
12753,2025-08-26,2136,167,2,Alisha,Flores,nsilva@cohen-adams.com,Maldives,Male,51,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,229.3
12962,2025-03-10,393,167,4,Kevin,Wells,aking@schwartz.com,Bahrain,Female,32,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,458.6
13291,2025-08-07,3571,167,4,Savannah,Patrick,masonkevin@king.com,Dominican Republic,Male,19,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,458.6
13398,2025-09-28,410,167,4,Matthew,Adams,jeffrey42@yahoo.com,Barbados,Female,25,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,458.6
14256,2025-05-09,1622,167,3,Linda,Maldonado,wstephenson@gmail.com,Taiwan,Female,56,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,343.95000000000005
14295,2025-04-08,4659,167,1,Keith,Hopkins,robertopoole@glover-brown.net,Guadeloupe,Male,68,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,114.65
15370,2024-11-06,3622,167,3,Melanie,Watson,lisa84@taylor.biz,Philippines,Female,51,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,343.95000000000005
15592,2025-02-21,66,167,2,Kimberly,Price,dmeyer@yahoo.com,Azerbaijan,Female,57,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,229.3
16165,2024-12-20,4787,167,3,Dillon,Davis,xjohnson@griffith.biz,Gibraltar,Female,19,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,343.95000000000005
16791,2025-08-20,2623,167,1,Daniel,Johnson,webermichelle@yahoo.com,Iceland,Female,34,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,114.65
17126,2025-07-04,3269,167,2,Mary,Newman,adam03@yahoo.com,Heard Island and McDonald Islands,Female,51,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,229.3
17468,2025-09-06,2498,167,4,John,Marshall,autumn97@yahoo.com,Mayotte,Female,59,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,458.6
17492,2025-10-17,669,167,1,Alexandra,Kane,crawfordbetty@hotmail.com,Nepal,Male,27,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,114.65
18360,2025-08-04,763,167,2,Kathleen,Fitzgerald,calebadams@hebert.com,Finland,Male,64,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,229.3
18538,2024-12-22,3814,167,1,Jeffrey,Garcia,parsonsnancy@arias.com,Christmas Island,Male,58,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,114.65
18767,2024-12-30,4907,167,3,Danny,Yoder,mistysnyder@fox-arnold.com,Samoa,Male,22,LED Strip 167,Desk Lamp,114.65,Hurst-Romero,343.95000000000005
867,2025-07-22,3918,29,4,Maria,Adkins,ann52@yahoo.com,Ecuador,Female,60,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",181.2
1012,2024-12-28,2498,29,3,John,Marshall,autumn97@yahoo.com,Mayotte,Female,59,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
1313,2025-03-12,4395,29,3,Jacob,Matthews,kathryn87@mccarthy.com,Dominica,Female,19,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
1482,2025-03-21,278,29,3,Angela,Griffith,frank43@barton.com,Honduras,Female,24,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
2342,2025-03-15,1240,29,3,Joshua,Reed,charles39@walton.org,Rwanda,Male,42,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
2388,2024-12-13,1938,29,3,Cesar,Blankenship,sandrews@gmail.com,Brazil,Female,34,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
2433,2025-10-01,648,29,3,Audrey,Cook,ghoward@yahoo.com,Libyan Arab Jamahiriya,Male,44,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
3610,2025-10-02,4440,29,1,Danielle,Reyes,harperjenna@skinner.biz,Burkina Faso,Female,33,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",45.3
3805,2025-09-02,1345,29,1,Mary,Johnson,mossandrew@golden.biz,Russian Federation,Male,33,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",45.3
4075,2024-11-30,1498,29,3,Dana,Davis,zfernandez@mitchell.biz,Australia,Female,27,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
4230,2025-03-15,2901,29,4,Laura,Ford,saraharper@hernandez.com,Bulgaria,Female,28,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",181.2
4375,2025-09-02,4332,29,3,Joseph,Stokes,alfredhowell@hotmail.com,India,Male,22,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
4450,2025-04-06,4639,29,4,Molly,Chavez,rodgerserik@yahoo.com,Guatemala,Female,49,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",181.2
4868,2025-03-07,1305,29,2,Gina,Smith,robin23@yahoo.com,Vietnam,Female,21,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",90.6
5010,2024-11-28,3084,29,1,Rachel,Wagner,rmeadows@gmail.com,Canada,Male,51,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",45.3
5275,2025-02-27,2887,29,4,Victoria,Wagner,burnsstephanie@gmail.com,Libyan Arab Jamahiriya,Female,21,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",181.2
5654,2025-07-23,771,29,4,Chelsea,Diaz,richardperez@wood.com,Austria,Male,49,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",181.2
5674,2025-10-01,1114,29,2,Jeffrey,Perez,burkegloria@gmail.com,Burundi,Male,41,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",90.6
6948,2024-12-08,3380,29,1,Eric,Nicholson,brenda50@gmail.com,Tunisia,Female,61,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",45.3
7071,2025-07-03,1169,29,4,Adrian,Sullivan,zhall@miller.biz,Guadeloupe,Male,35,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",181.2
7124,2025-06-05,2731,29,2,Steven,Myers,elizabeth56@shea.com,Estonia,Male,69,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",90.6
7723,2025-03-27,2681,29,3,Jennifer,White,danielpage@yahoo.com,Micronesia,Male,28,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
7847,2025-06-17,2754,29,1,Natalie,Brooks,thomaslauren@benson-hernandez.net,Myanmar,Female,59,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",45.3
8118,2025-01-29,2071,29,2,Terrance,Murray,spearsjose@peters-marsh.com,Denmark,Male,61,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",90.6
8295,2025-07-15,1241,29,2,Brian,Howard,ppatel@yahoo.com,Guernsey,Male,20,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",90.6
8504,2025-05-20,2747,29,3,Kathleen,Myers,benjaminwalker@williams-reyes.info,Slovenia,Male,68,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
8751,2025-10-16,4486,29,2,Jacob,Parrish,carlsonmichelle@burnett.biz,Nauru,Male,47,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",90.6
9917,2025-07-12,1018,29,3,Anne,Barker,abaker@yahoo.com,Zambia,Male,67,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
10128,2025-08-04,4579,29,4,Mark,Hamilton,miguel44@campbell.org,Sudan,Female,24,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",181.2
11183,2024-12-23,4189,29,2,Penny,Lyons,matthewreed@yahoo.com,India,Female,28,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",90.6
11508,2024-12-19,2888,29,2,Alyssa,Moss,gpearson@larsen.com,France,Female,54,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",90.6
11655,2025-02-01,584,29,4,Christopher,Copeland,meganwalker@lynch-mcclain.com,Oman,Female,18,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",181.2
12125,2025-08-08,191,29,1,Robert,Patel,michael72@yahoo.com,Pakistan,Male,44,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",45.3
13330,2025-04-11,610,29,3,Jeffrey,Barton,cmartinez@jones.com,Lebanon,Female,68,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
14006,2024-10-29,1659,29,3,Sierra,Chan,courtney58@garza.com,El Salvador,Male,47,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
14455,2025-06-23,3229,29,2,Megan,Howe,bradley15@yahoo.com,Trinidad and Tobago,Male,19,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",90.6
15354,2025-09-28,795,29,2,Joshua,Martinez,peter91@hughes.info,United Kingdom,Male,22,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",90.6
15436,2025-01-21,2960,29,3,Haley,Lopez,lorijones@yahoo.com,Thailand,Male,21,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
15840,2025-06-10,4237,29,1,Edward,Figueroa,brandifoster@burns.com,French Guiana,Female,43,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",45.3
16572,2025-01-30,1458,29,2,Jon,Gibbs,williamgallagher@mays-hicks.com,Afghanistan,Female,52,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",90.6
16998,2025-05-10,1885,29,3,Larry,Garcia,carrillobrianna@yahoo.com,Heard Island and McDonald Islands,Male,28,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
17606,2025-04-06,4237,29,4,Edward,Figueroa,brandifoster@burns.com,French Guiana,Female,43,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",181.2
17986,2025-09-02,4182,29,2,Kathryn,Ray,theresastone@chavez-lopez.com,French Polynesia,Male,25,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",90.6
18067,2025-10-09,940,29,2,Jonathan,Taylor,joshuacoleman@dunn-fernandez.biz,Spain,Female,43,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",90.6
18095,2025-03-11,4802,29,2,Stacy,Phelps,elizabeth95@hotmail.com,Jamaica,Male,56,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",90.6
18336,2025-01-23,3888,29,1,Wayne,Fuentes,tcase@gmail.com,Congo,Male,26,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",45.3
18468,2024-11-03,3965,29,3,Carol,Bradford,gutierrezjeffrey@smith-freeman.org,Korea,Female,47,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
19213,2025-10-23,3007,29,1,Kenneth,Martin,kristina64@booth-stevens.net,Norway,Female,30,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",45.3
19305,2025-07-25,473,29,3,Robert,Thomas,haley57@peters-ray.com,Kyrgyz Republic,Male,48,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",135.89999999999998
19917,2025-07-22,1611,29,4,Darlene,Willis,vcole@yahoo.com,Tonga,Male,54,Moon Lamp 29,Desk Lamp,45.3,"Sullivan, Rivera and Perez",181.2
868,2025-03-15,4843,467,2,Vanessa,Myers,ymiller@brown-ramirez.com,Serbia,Female,62,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,93.92
1772,2025-04-25,181,467,2,Jessica,Jackson,jonesnathan@gmail.com,Korea,Male,23,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,93.92
2025,2025-03-09,3957,467,4,Evan,Wilcox,vmedina@yahoo.com,Netherlands Antilles,Male,20,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,187.84
3265,2025-02-27,2941,467,1,Sheri,Mccoy,robert05@davis.com,Slovakia (Slovak Republic),Male,32,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,46.96
4341,2025-03-17,1707,467,3,Jodi,Davis,roththomas@kelley.com,Bhutan,Male,68,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,140.88
4434,2025-03-08,4813,467,4,Patricia,Davis,angelasmith@hotmail.com,Zambia,Female,52,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,187.84
4582,2025-09-14,2801,467,2,Kyle,Horton,roger61@stevens.org,Gibraltar,Female,58,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,93.92
5079,2025-07-24,3325,467,3,Tammy,Young,jamescarter@yahoo.com,Timor-Leste,Male,52,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,140.88
5338,2025-10-01,1966,467,4,Amy,Moore,qbennett@gmail.com,Japan,Male,48,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,187.84
7068,2025-08-07,2373,467,2,Jack,Walsh,kimberlyhudson@gmail.com,Morocco,Female,33,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,93.92
9160,2025-08-20,1021,467,2,Jamie,Morrow,jameshunter@hotmail.com,Germany,Male,28,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,93.92
9166,2025-07-07,32,467,3,Jessica,Gilbert,omartinez@gmail.com,El Salvador,Male,39,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,140.88
9806,2024-11-13,3093,467,3,Lindsey,Wilson,sjohnston@gmail.com,Kyrgyz Republic,Male,56,Desk Lamp 467,Lamp,46.96,Wilson-Bailey,140.88
